0.44,0.51236165,0.0,0.012571997
0.44,0.5125125,0.0,0.012711686
0.44,0.51272863,0.0,0.012851375
0.44,0.5129214,0.0,0.012991064
0.44,0.5131422,0.0,0.013130753
0.44,0.5133917,0.0,0.013270442
0.44,0.51357746,0.0,0.013270442
0.44,0.5137786,0.0,0.013549821
0.44,0.5140225,0.0,0.0136895105
0.44,0.51422787,0.0,0.0138292
0.44,0.51446295,0.0,0.013968889
0.44,0.5147144,0.0,0.014108578
0.44,0.5149684,0.0,0.014248267
0.44,0.5151821,0.0,0.014387956
0.44,0.5154267,0.0,0.014527645
0.44,0.51567364,0.0,0.014667334
0.44,0.51590836,0.0,0.014807023
0.44,0.5161601,0.0,0.014946712
0.44,0.51641417,0.0,0.015086401
0.44,0.51665556,0.0,0.01522609
0.44,0.51691437,0.0,0.015365779
0.44,0.5171756,0.0,0.0155054685
0.44,0.5174237,0.0,0.015645158
0.44,0.51768965,0.0,0.015784847
0.44,0.517958,0.0,0.015924536
0.44,0.5182446,0.0,0.016064225
0.44,0.5184856,0.0,0.016203914
0.44,0.5187448,0.0,0.016343603
0.44,0.51905537,0.0,0.016483292
0.44,0.5193191,0.0,0.016622981
0.44,0.5195851,0.0,0.01676267
0.44,0.5198868,0.0,0.01690236
0.44,0.520191,0.0,0.017042048
0.44,0.52048075,0.0,0.017181737
0.44,0.5207213,0.0,0.017321426
0.44,0.52101594,0.0,0.017461115
0.44,0.5213128,0.0,0.017600805
0.44,0.52159435,0.0,0.017740494
0.44,0.5218782,0.0,0.017880183
0.44,0.52220005,0.0,0.018019872
0.44,0.52247036,0.0,0.01815956
0.44,0.52292186,0.0,0.027870325
0.44,0.52339566,0.0,0.028083075
0.44,0.5238169,0.0,0.028295826
0.44,0.52426964,0.0,0.028508577
0.44,0.5247543,0.0,0.028721329
0.44,0.52524257,0.0,0.02893408
0.44,0.52576333,0.0,0.02914683
0.44,0.52620053,0.0,0.029359581
0.44,0.52669966,0.0,0.029572332
0.44,0.5271728,0.0,0.029785084
0.44,0.52767915,0.0,0.029997835
0.44,0.5281891,0.0,0.030210584
0.44,0.5286725,0.0,0.030423336
0.44,0.5291897,0.0,0.030636087
0.44,0.52971053,0.0,0.030848838
0.44,0.53023493,0.0,0.03106159
0.44,0.53076303,0.0,0.031274337
0.44,0.5312634,0.0,0.03148709
0.44,0.5317672,0.0,0.03169984
0.44,0.5323695,0.0,0.03191259
0.44,0.53288007,0.0,0.032125343
0.44,0.5334262,0.0,0.03233809
0.44,0.53397596,0.0,0.03255084
0.44,0.5345619,0.0,0.032763593
0.44,0.5350861,0.0,0.032976344
0.44,0.53558075,0.0,0.033189096
0.44,0.5361118,0.0,0.033401847
0.44,0.53667957,0.0,0.0336146
0.44,0.537251,0.0,0.03382735
0.44,0.53779227,0.0,0.0340401
0.44,0.538405,0.0,0.034252852
0.44,0.5391243,0.0,0.0344656
0.44,0.5396068,0.0,0.03467835
0.44,0.54016167,0.0,0.034891102
0.44,0.54068506,0.0,0.035103854
0.44,0.5412467,0.0,0.035316605
0.44,0.54181176,0.0,0.035529356
0.44,0.5423802,0.0,0.035742108
0.44,0.5429879,0.0,0.03595486
0.44,0.5436351,0.0,0.03616761
0.44,0.54419106,0.0,0.034208667
0.44,0.5447726,0.0,0.034408715
0.44,0.54532313,0.0,0.034608766
0.44,0.5459115,0.0,0.034808815
0.44,0.54646844,0.0,0.035008866
0.44,0.5470636,0.0,0.03520892
0.44,0.54769737,0.0,0.03540897
0.44,0.5482639,0.0,0.03560902
0.44,0.54883367,0.0,0.03580907
0.44,0.5494424,0.0,0.03600912
0.44,0.55001855,0.0,0.03620917
0.44,0.5506341,0.0,0.036409225
0.44,0.5512531,0.0,0.036609273
0.44,0.5518388,0.0,0.036809325
0.44,0.55246454,0.0,0.037009377
0.44,0.55309373,0.0,0.037209425
0.44,0.5537635,0.0,0.037409477
0.44,0.55436206,0.0,0.03760953
0.44,0.55496377,0.0,0.03780958
0.44,0.5556444,0.0,0.03800963
0.44,0.55625254,0.0,0.03820968
0.44,0.5569021,0.0,0.038409732
0.444,0.5575551,0.0,0.038609784
0.5,0.55821145,0.0,0.038809832
0.48,0.5588712,0.0,0.039009884
0.465,0.55949533,0.0,0.039209936
0.44,0.5601619,0.0,0.039409984
0.41,0.56079245,0.0,0.03961004
0.378,0.56146586,0.0,0.03981009
0.339,0.5621426,0.0,0.04001014
0.306,0.56274277,0.0,0.04021019
0.269,0.5634263,0.0,0.04041024
0.248,0.5640571,0.0,0.028139558
0.225,0.5645073,0.0,0.028278176
0.20199999,0.56495976,0.0,0.028416794
0.18,0.56544286,0.0,0.028555414
0.15400001,0.5658997,0.0,0.028694032
0.11500001,0.5664162,0.0,0.02883265
0.097,0.56687754,0.0,0.028971268
0.08899999,0.56737006,0.0,0.029109888
0.07499999,0.5678358,0.0,0.029248506
0.074,0.5683623,0.0,0.029387124
0.073000014,0.56883246,0.0,0.029525742
0.073000014,0.5692754,0.0,0.029525742
